t-SNE 1,t-SNE 2,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,Kmeans,AgglomerativeClustering,Birch,BisectingKMeans,AffinityPropagation,HDBSCAN,SpectralClustering,DBSCAN
16.059456,-41.80768,0,1,0,1,1,0,1,0,4,1,0,2,66,-1,0,-1
17.09229,-42.49209,0,1,1,1,1,0,1,0,4,1,0,2,66,-1,0,-1
23.091024,-9.486007,1,1,1,1,1,0,1,0,3,2,0,4,60,-1,0,-1
20.74066,-39.962166,1,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
16.438349,-25.320316,1,0,1,0,1,0,1,0,4,1,0,2,69,143,0,-1
-1.3616091,-32.65512,0,0,1,1,1,0,1,0,4,1,0,2,21,-1,0,-1
-1.2624689,-32.785233,0,1,1,1,1,0,1,0,4,1,0,2,21,-1,0,-1
11.770364,-41.490868,0,0,1,1,1,0,1,0,4,1,0,2,69,-1,0,-1
8.502959,-28.89862,1,0,1,0,1,0,1,0,4,1,0,2,40,-1,0,-1
20.625528,-40.008923,1,0,1,0,1,0,1,0,4,1,0,2,63,-1,0,-1
19.516413,-33.09656,0,0,1,1,1,0,1,0,4,1,0,2,64,-1,0,-1
21.456846,-34.011284,0,0,1,0,1,0,1,0,4,1,0,2,40,-1,0,-1
4.7849436,-40.79068,0,0,1,0,1,0,1,0,4,1,0,2,38,-1,0,-1
49.70025,2.2982445,0,1,1,1,0,0,0,0,0,0,2,4,1,-1,0,-1
-48.482483,-33.956314,1,0,0,0,0,1,1,0,5,4,1,7,78,-1,0,-1
29.24508,16.665451,0,1,1,1,0,0,0,0,0,7,0,1,70,-1,0,-1
4.4891915,-0.3118558,1,0,1,1,0,1,1,1,2,2,0,2,11,-1,0,-1
-0.3292355,-3.0979254,1,0,0,0,0,0,0,0,4,2,0,6,11,-1,0,-1
-0.2754002,-3.3624096,1,1,1,1,1,0,1,0,4,2,0,2,69,-1,0,-1
-0.35605586,-2.82646,1,0,0,0,0,0,0,0,2,2,0,6,11,-1,0,-1
5.0663514,-0.015059117,1,1,1,1,0,1,1,1,4,2,0,2,65,-1,0,-1
-25.196642,-40.08769,1,1,1,1,1,1,1,1,5,1,0,7,22,-1,0,-1
-48.663174,-33.99341,1,0,0,1,0,1,1,0,5,4,1,7,121,-1,0,-1
25.140013,-37.13348,0,0,1,1,1,0,1,0,4,1,0,2,64,-1,0,-1
27.97638,-38.062576,1,0,1,0,1,0,1,0,4,1,0,2,65,-1,0,-1
22.264778,-49.400673,0,0,1,0,1,0,1,0,4,1,0,2,25,-1,0,-1
25.056314,-37.018703,1,0,1,1,1,0,1,0,4,1,0,2,66,-1,0,-1
9.35928,28.067251,1,0,1,0,1,0,1,0,1,3,0,3,44,-1,0,-1
-3.6209002,-27.190483,1,1,1,0,1,0,1,0,4,1,0,2,21,-1,0,-1
27.075628,-34.360943,1,0,1,0,1,0,1,0,3,1,0,2,63,-1,0,-1
28.164986,-38.12151,1,0,0,1,0,0,0,0,3,1,0,2,64,-1,0,-1
23.678244,-39.62841,0,1,1,1,1,0,1,0,4,1,0,2,64,-1,0,-1
23.586971,-39.55268,0,1,1,1,1,1,1,0,4,1,0,2,63,-1,0,-1
20.72806,-38.161892,0,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
-41.5618,-9.472121,0,0,1,1,1,0,1,0,5,5,0,7,121,63,0,-1
50.887497,3.8000355,0,1,1,1,0,0,0,0,0,0,2,2,220,43,0,-1
-7.767687,-38.217907,0,1,1,1,1,1,1,0,4,1,0,7,42,-1,0,-1
33.537365,-30.374968,0,0,1,1,1,0,1,0,4,0,2,2,108,-1,0,-1
-12.608943,-39.949013,1,0,0,0,0,0,0,0,4,1,0,2,217,-1,0,-1
-22.764208,1.3326775,1,1,1,1,1,0,1,0,6,2,0,6,86,-1,0,-1
-72.04109,9.6836605,0,0,1,1,1,0,0,0,6,5,1,5,122,-1,0,-1
11.407668,7.5434303,0,1,1,1,1,0,1,0,2,2,0,4,67,-1,0,-1
30.596582,-6.2583756,1,0,1,1,0,0,1,0,3,0,0,4,70,-1,0,-1
30.633543,-6.239778,0,1,1,1,1,0,1,0,3,0,0,4,70,-1,0,-1
29.676678,15.901835,1,1,1,1,1,0,1,0,3,7,0,1,70,-1,0,-1
30.77381,-6.233137,0,1,1,1,0,0,0,0,3,0,0,4,70,-1,0,-1
-21.8248,1.1521164,1,1,1,1,0,0,0,0,2,2,0,6,73,-1,0,-1
9.784124,-7.793562,1,0,1,1,1,0,1,0,4,2,0,2,67,-1,0,-1
26.305683,-12.700163,1,1,0,1,1,0,1,0,3,2,0,4,27,-1,0,-1
35.13168,-9.778049,1,0,1,1,0,1,1,1,3,2,0,4,71,125,0,-1
14.317956,-43.236145,0,0,1,0,1,0,1,0,4,1,0,2,66,-1,0,-1
14.218788,-47.291283,1,0,1,1,1,0,1,0,4,1,0,2,26,-1,0,-1
50.834522,3.5257158,0,1,1,1,0,0,0,0,4,0,2,2,220,-1,0,-1
-48.956,-19.123775,1,1,1,1,1,0,1,0,5,4,1,7,75,-1,0,-1
-19.967575,17.302185,1,1,0,1,1,0,1,0,1,2,0,6,143,-1,0,-1
-71.26092,9.741531,1,0,1,1,1,0,1,0,6,5,1,5,122,54,0,-1
-7.7277966,6.1043453,0,0,1,1,0,0,0,0,2,3,0,6,123,-1,0,-1
18.71138,-22.741705,0,1,1,1,1,0,1,0,4,1,0,2,69,-1,0,-1
26.605337,-11.168325,0,1,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
17.85419,-38.207638,0,0,1,0,1,0,1,0,4,1,0,2,63,-1,0,-1
10.697804,5.7542496,1,1,1,1,1,1,1,1,2,2,0,4,120,-1,0,-1
10.775589,5.857306,1,1,1,1,1,1,1,0,2,2,0,4,120,-1,0,-1
28.675402,-13.675356,0,1,1,1,1,0,1,0,3,2,0,4,45,-1,0,-1
27.557583,-16.054058,0,0,1,1,1,0,1,0,3,1,0,4,67,-1,0,-1
27.586336,-16.152802,0,1,0,1,0,0,0,0,3,1,0,4,11,-1,0,-1
0.09538098,5.8156776,0,0,0,1,0,0,0,0,2,1,0,6,11,-1,0,-1
0.63561565,6.8874965,0,1,0,1,0,0,0,0,2,1,0,4,47,-1,0,-1
0.0005811091,5.7351623,0,0,0,1,0,0,0,0,2,2,0,6,46,-1,0,-1
23.274431,-1.8380693,0,0,1,1,0,0,0,0,3,1,0,3,70,-1,0,-1
28.195108,-15.423587,0,0,0,1,0,0,0,0,3,1,0,4,45,-1,0,-1
22.321562,-29.148884,0,0,0,1,0,0,0,0,4,1,0,2,11,-1,0,-1
9.306845,4.060728,0,1,1,1,1,0,1,0,3,2,0,4,120,-1,0,-1
10.925391,6.122593,1,1,1,1,0,0,0,0,2,2,0,4,67,-1,0,-1
28.521767,-12.997367,1,1,1,1,1,0,1,0,3,2,0,4,45,-1,0,-1
28.614439,-13.727545,1,1,0,1,1,0,1,0,3,2,0,4,45,-1,0,-1
-0.9917834,3.0846195,1,0,0,1,0,1,1,1,1,2,0,6,87,-1,0,-1
17.120743,-46.715313,0,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
20.248491,-29.8312,0,1,1,1,1,0,1,0,4,1,0,2,11,-1,0,-1
21.878347,-50.25727,0,1,1,0,1,1,1,0,4,1,0,2,25,-1,0,-1
17.307266,-46.328712,0,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
17.418703,-46.31654,0,0,1,0,1,0,1,0,4,1,0,2,63,-1,0,-1
14.327854,-41.17921,0,0,1,1,1,1,1,1,4,1,0,2,66,-1,0,-1
12.4230385,-43.706028,0,1,1,1,1,0,1,0,4,1,0,2,69,-1,0,-1
23.241064,-44.09312,0,1,1,1,1,0,1,0,4,1,2,2,179,-1,0,-1
23.323225,-44.038357,1,1,1,1,0,1,1,1,4,1,2,2,179,-1,0,-1
20.579466,-43.2695,1,0,1,1,1,0,1,0,4,1,0,2,179,-1,0,-1
20.883408,-45.36205,0,0,1,0,1,0,1,0,4,1,0,2,179,-1,0,-1
-21.2251,2.5127332,0,0,0,1,0,1,1,0,2,2,0,6,73,-1,0,-1
-48.963802,-19.13176,1,1,0,1,0,0,0,0,5,4,1,7,75,-1,0,-1
-70.51069,10.849761,1,0,1,1,1,0,1,0,6,5,1,5,122,55,0,-1
9.138233,4.7153697,1,1,1,1,1,0,1,0,3,2,0,4,120,-1,0,-1
40.280624,-6.9645042,1,1,1,1,1,1,1,0,3,2,2,4,65,-1,0,-1
23.42477,-48.028343,0,0,0,0,0,0,0,1,4,1,0,2,25,-1,0,-1
14.040262,-37.540382,1,1,1,1,1,0,1,0,4,1,0,2,66,-1,0,-1
-49.880676,-29.39408,0,1,0,1,0,0,0,0,5,4,1,7,131,32,0,-1
-10.191355,5.1260056,1,0,1,1,0,1,1,1,2,3,0,6,86,-1,0,-1
65.93503,4.7913394,1,1,1,1,0,0,1,0,0,7,2,1,232,-1,0,-1
26.289127,17.040636,1,0,1,1,0,0,0,0,4,0,0,3,70,-1,0,-1
29.51506,16.401493,1,1,1,1,1,0,1,0,0,7,0,1,70,-1,0,-1
31.904266,-30.920294,0,0,1,1,1,0,1,0,4,0,2,4,108,-1,0,-1
40.157913,7.7596397,1,1,1,1,1,0,1,0,0,0,0,2,206,-1,0,-1
36.651314,-9.209371,1,0,0,0,0,0,0,0,3,2,0,4,45,-1,0,-1
26.639896,16.500532,1,1,1,1,1,0,1,0,3,0,0,4,70,-1,0,-1
36.40262,-10.631846,1,0,1,1,0,0,0,0,3,2,0,4,11,-1,0,-1
38.59538,-9.681602,1,1,1,1,1,1,1,0,3,2,0,4,110,-1,0,-1
39.152298,-7.1457076,0,1,1,1,1,0,1,0,3,2,0,4,110,125,0,-1
26.269617,17.017765,1,0,0,0,0,0,0,0,4,0,0,3,70,-1,0,-1
26.747906,15.794884,1,0,1,1,1,1,1,0,0,0,0,3,70,-1,0,-1
26.58961,-23.38021,0,0,1,1,0,1,1,0,4,0,0,2,34,-1,0,-1
26.493929,-23.330324,0,0,0,0,0,0,1,0,4,0,0,2,34,-1,0,-1
48.61078,0.4308317,1,0,1,1,0,1,1,1,3,0,0,4,1,-1,0,-1
34.013676,-11.429421,1,0,0,1,0,0,0,0,3,2,0,4,71,-1,0,-1
33.934917,-10.990262,1,0,1,1,0,1,1,1,3,2,0,4,71,-1,0,-1
34.456974,-11.602219,1,1,1,1,1,1,1,1,3,2,0,4,71,-1,0,-1
65.710556,3.0567894,1,0,1,1,0,0,1,0,0,7,2,1,0,23,0,-1
19.608334,-22.287222,1,0,0,0,0,0,0,0,4,1,0,2,69,-1,0,-1
21.742369,-31.09513,0,1,1,1,0,0,0,0,4,0,0,2,63,-1,0,-1
34.841053,-9.35923,0,0,1,1,1,0,1,0,3,2,0,4,71,-1,0,-1
26.015894,14.141935,0,1,1,1,1,0,1,0,3,0,0,4,70,-1,0,-1
25.952711,14.142729,1,0,0,0,0,0,0,0,3,0,0,3,70,-1,0,-1
26.732323,15.773668,1,0,1,0,0,0,0,0,0,0,0,3,70,-1,0,-1
19.35491,-46.24537,1,1,1,1,0,0,0,0,4,1,0,2,224,-1,0,-1
39.241783,-10.586705,0,1,1,1,1,0,1,0,3,2,0,4,45,-1,0,-1
-50.459137,-30.327684,1,1,1,1,1,1,1,0,5,4,1,7,131,32,0,-1
57.63126,-3.4633913,1,0,1,1,0,1,1,1,4,0,2,2,174,19,0,-1
14.947563,-32.803375,1,0,0,0,0,0,0,0,4,0,0,2,11,-1,0,-1
34.422802,-11.579303,1,1,1,1,0,1,1,1,3,2,0,4,71,-1,0,-1
-50.452946,-30.307869,1,1,1,1,1,1,1,1,5,4,1,7,131,32,0,-1
65.83894,3.963401,1,0,1,1,1,1,1,1,0,7,2,1,0,23,0,-1
17.985088,1.7652708,1,0,0,0,0,0,0,0,4,0,0,7,72,-1,0,-1
17.933151,1.624443,1,0,0,1,0,0,1,1,2,0,0,6,72,-1,0,-1
18.637453,-0.24011481,1,0,1,1,0,1,1,1,4,0,0,2,11,-1,0,-1
-23.344011,-3.3500133,1,1,1,1,1,0,1,0,5,2,0,7,73,145,0,-1
-22.130878,-2.7996376,1,0,0,0,0,1,1,0,2,2,0,6,73,145,0,-1
-12.2025385,2.5398881,1,1,1,1,0,0,0,0,2,2,0,6,74,150,0,-1
-12.264855,1.1925712,1,0,0,1,0,0,0,0,2,2,0,6,74,-1,0,-1
-21.226204,-2.4576535,1,0,1,1,0,1,1,0,2,2,0,6,73,145,0,-1
-12.222305,2.4580462,1,1,1,1,1,0,1,0,2,2,0,6,74,150,0,-1
-12.411322,1.5268329,0,0,1,1,0,0,0,0,2,2,0,6,74,150,0,-1
-5.984599,-23.589445,0,0,1,1,0,0,0,1,4,1,0,7,129,153,0,-1
-5.8806725,-20.329243,0,0,1,1,1,0,1,0,4,1,0,7,129,153,0,-1
-3.5640109,32.137268,1,1,1,1,1,0,1,0,2,3,0,6,57,-1,0,-1
-21.893982,-1.9769872,1,1,1,1,0,0,0,0,2,2,0,6,73,145,0,-1
-12.2031355,2.612321,1,1,1,1,1,0,1,0,2,2,0,6,96,150,0,-1
-12.419706,1.730788,1,0,1,0,1,0,1,0,2,2,0,6,74,150,0,-1
-2.3796506,-18.542175,0,0,1,1,0,0,0,0,2,1,0,2,116,-1,0,-1
-20.081661,-2.7526786,1,1,1,1,1,0,1,0,5,1,0,7,73,145,0,-1
-21.96948,-1.8819207,1,0,1,1,1,0,1,0,2,2,0,6,73,145,0,-1
-22.071304,-1.965164,0,0,1,1,0,0,0,0,2,2,0,6,73,145,0,-1
-23.01525,-1.7583724,1,1,1,1,1,0,1,0,6,2,0,5,73,145,0,-1
0.63095003,31.038359,1,1,1,1,1,0,1,0,1,3,0,6,44,101,0,-1
0.3781073,31.047615,1,1,1,1,1,0,1,0,1,3,0,6,44,101,0,-1
-18.977158,-4.8515463,0,1,1,1,0,0,1,1,5,4,0,7,4,-1,0,-1
17.422232,-22.340729,1,1,1,1,1,0,1,0,3,1,0,2,45,-1,0,-1
3.2760413,-22.180296,1,1,1,1,1,0,1,0,4,2,0,2,7,-1,0,-1
-21.020966,-22.062315,1,1,1,1,0,1,1,0,5,2,0,7,89,-1,0,-1
-2.5455344,-10.533888,1,1,1,1,0,0,0,0,3,0,0,1,9,-1,0,-1
-12.618909,-0.20497833,1,1,1,1,0,0,0,1,2,1,0,6,100,-1,0,-1
49.090714,-24.93637,1,0,0,0,0,0,0,0,3,0,0,1,53,-1,0,-1
-17.769985,-24.791435,1,0,0,0,0,0,0,0,5,4,0,7,129,-1,0,-1
17.03484,25.367477,1,1,1,1,1,0,1,0,1,3,0,7,217,73,0,-1
19.606901,-45.03822,1,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
14.650621,-50.137577,1,1,1,1,1,0,1,0,4,1,0,7,28,-1,0,-1
12.142644,-51.07554,1,0,1,1,1,0,1,0,4,1,0,2,224,-1,0,-1
-10.446468,-27.162605,0,0,1,1,0,0,0,0,4,1,0,7,39,-1,0,-1
-18.160162,-0.8684103,1,1,1,1,0,1,1,0,2,2,0,6,100,146,0,-1
-7.896902,-29.521486,1,1,1,1,1,0,1,0,5,1,0,7,81,147,0,-1
-8.008508,-29.766064,1,0,1,1,1,0,0,0,5,1,0,7,81,147,0,-1
-6.4708276,-32.55131,1,1,1,1,1,0,1,0,4,1,0,7,21,147,0,-1
-2.6452324,-30.803352,0,1,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-2.580237,-30.692495,0,0,1,1,0,0,0,0,4,1,0,2,21,147,0,-1
-3.084229,-30.427856,0,0,1,1,1,0,0,0,4,1,0,7,21,147,0,-1
-59.22761,10.381529,1,1,1,1,0,1,1,0,6,5,1,5,92,107,0,-1
-52.568222,8.187105,0,0,0,0,0,1,1,0,6,5,1,5,93,110,0,-1
-52.620613,8.973294,1,1,1,1,1,0,1,1,6,5,1,5,93,110,0,-1
-53.201576,8.015264,0,0,1,1,0,0,0,0,6,5,1,5,93,110,0,-1
-57.538624,-4.8864913,1,1,0,1,0,0,0,0,5,5,1,7,99,113,0,-1
5.4349413,25.23142,1,0,1,1,1,0,1,0,2,3,0,3,43,-1,0,-1
-6.348137,29.75299,1,1,1,1,0,0,0,0,2,3,0,6,74,-1,0,-1
-1.3221397,10.578939,0,0,1,1,0,0,0,0,2,2,0,4,74,156,0,-1
-19.332552,48.941376,0,1,1,1,0,0,0,0,4,3,0,6,14,-1,0,-1
-17.997715,50.278603,0,1,1,1,1,0,1,0,1,3,0,6,14,58,0,-1
-53.89916,3.8208842,1,1,1,1,0,1,1,0,6,5,1,5,12,110,0,-1
-16.277504,-1.3387511,1,1,1,1,0,0,0,0,2,2,0,6,100,146,0,-1
-7.5985622,-21.062521,1,0,1,1,0,0,0,0,4,1,0,7,129,153,0,-1
-43.459312,-16.183468,1,1,1,1,0,1,1,0,5,4,1,7,75,110,0,-1
-59.093296,-3.18722,1,1,1,1,0,0,0,0,6,5,1,7,99,-1,0,-1
-53.930542,7.0876412,1,0,1,1,1,1,1,0,6,5,1,5,93,110,0,-1
-9.586128,42.828,1,0,1,1,1,0,1,0,1,3,0,6,15,-1,0,-1
-30.004704,-19.001951,1,0,1,1,1,1,1,0,5,4,0,7,128,95,0,-1
-23.50261,-2.4640658,0,0,1,1,0,0,0,0,6,2,0,6,73,145,0,-1
-20.743113,-1.1662513,0,1,1,1,0,0,1,0,2,2,0,6,73,145,0,-1
-22.97363,-1.412824,1,1,1,1,0,0,0,0,2,2,0,6,73,145,0,-1
-1.4217442,-7.934979,0,1,1,1,0,1,1,0,4,2,0,7,9,-1,0,-1
2.5707417,-9.770045,0,0,1,1,0,0,0,0,2,2,0,4,10,71,0,-1
-7.5019784,-33.31224,1,0,1,1,1,0,1,0,4,1,0,7,21,-1,0,-1
-39.69627,-20.11822,1,1,1,1,0,0,1,0,5,4,0,7,91,89,0,-1
-39.791668,-20.295538,1,1,1,1,0,1,1,0,5,4,0,7,91,89,0,-1
-38.872272,-27.563307,1,1,1,1,0,1,1,0,5,4,0,7,90,88,0,-1
-36.48941,-30.711617,1,1,1,1,1,0,1,0,5,4,0,7,111,86,0,-1
-12.7571125,-26.121216,0,1,1,1,0,0,0,0,5,1,0,7,39,-1,0,-1
-40.960487,-18.875828,1,0,1,1,0,0,0,0,5,4,0,7,91,-1,0,-1
-41.437252,-19.998755,1,1,1,1,0,0,0,0,5,4,0,7,91,-1,0,-1
-36.576958,-21.268703,1,1,1,1,1,0,1,0,5,4,0,7,76,93,0,-1
-45.867477,-37.653313,0,0,1,0,0,0,0,0,5,4,1,7,78,81,0,-1
-36.34477,-21.672016,0,1,1,1,1,0,1,0,5,4,0,7,76,93,0,-1
-44.020756,-6.8839016,1,0,1,1,0,0,0,0,5,5,1,7,77,64,0,-1
-39.46673,-26.413765,0,1,1,1,0,0,0,0,5,4,0,7,90,88,0,-1
-44.157333,-33.498547,1,1,1,1,0,0,0,0,5,4,1,7,126,83,0,-1
-56.521526,-3.3955555,0,1,0,1,0,0,1,0,6,5,1,7,99,112,0,-1
-44.91803,-35.909794,1,1,1,1,0,0,0,0,5,4,1,7,78,82,0,-1
-47.758488,-4.592111,0,1,1,1,1,0,1,1,6,5,1,5,13,106,0,-1
-41.491753,-32.028347,0,1,1,1,0,1,1,0,5,4,1,7,126,-1,0,-1
-36.611683,-50.047462,1,1,1,1,1,0,1,0,5,4,1,7,79,41,0,-1
-30.40213,-20.551165,0,1,1,1,0,0,0,0,5,4,0,7,128,94,0,-1
-36.64155,-50.42676,1,1,0,1,0,0,1,0,5,4,1,7,79,41,0,-1
-36.769863,-29.551615,0,1,0,1,0,0,0,0,5,4,0,7,111,86,0,-1
-27.592865,-44.818798,1,0,1,1,0,1,1,1,5,1,0,7,17,6,0,-1
32.662003,36.28077,1,1,1,1,1,0,1,0,3,0,0,3,181,-1,0,-1
27.75871,58.39671,1,0,1,1,0,0,0,0,3,0,0,3,20,29,0,-1
27.672382,58.932625,1,0,1,0,0,0,0,0,3,0,0,3,20,29,0,-1
26.207718,56.69731,1,0,1,1,1,0,1,0,1,0,0,3,80,30,0,-1
40.4387,46.664455,1,0,1,1,1,0,1,0,1,0,0,1,18,38,0,-1
23.071896,58.576725,1,0,1,1,0,0,1,0,1,0,0,3,19,-1,0,-1
24.08296,56.096577,1,0,1,1,0,0,1,0,1,0,0,3,80,-1,0,-1
24.960295,58.533203,1,0,1,1,0,0,0,0,3,0,0,3,80,30,0,-1
25.965584,58.31303,1,0,1,0,1,0,1,0,3,0,0,3,80,30,0,-1
40.342606,45.65838,1,0,1,1,0,1,1,0,0,0,0,1,18,38,0,-1
24.946308,56.869106,1,1,1,1,1,0,1,0,1,0,0,3,80,30,0,-1
26.075087,57.12039,1,0,1,1,1,1,1,0,3,0,0,3,80,30,0,-1
25.793629,58.51054,1,0,1,0,0,0,1,0,3,0,0,1,80,30,0,-1
25.672628,58.510803,1,0,1,1,0,0,1,0,3,0,0,3,80,30,0,-1
24.380339,59.40722,1,0,1,0,0,0,1,0,3,0,0,3,19,-1,0,-1
28.89959,4.6642747,1,0,1,1,1,0,1,0,4,0,0,2,31,48,0,-1
-41.810467,-50.78648,1,1,1,1,1,1,1,0,5,4,1,7,189,40,0,-1
-24.109945,-60.00023,1,0,0,0,0,0,0,0,7,6,2,0,155,-1,0,-1
42.721146,-15.440847,0,0,1,0,0,1,1,0,3,2,0,1,106,-1,0,-1
2.260856,-36.36596,1,0,1,1,1,0,1,0,4,1,0,2,2,-1,0,-1
-27.264961,27.055307,0,0,1,1,0,1,1,0,6,5,0,5,23,140,0,-1
-50.868988,18.487442,1,0,1,1,0,0,0,0,6,5,1,5,92,-1,0,-1
-48.834805,17.818296,1,1,1,1,0,1,1,1,6,5,1,5,160,-1,0,-1
-4.662867,-32.846115,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-43.362255,8.607117,1,1,1,1,0,0,1,0,6,5,1,5,158,131,0,-1
-13.2949295,20.207588,0,0,0,1,0,0,0,0,2,2,0,6,96,161,0,-1
-0.7309834,-18.3197,0,1,1,1,0,0,0,0,4,1,0,2,116,-1,0,-1
-31.500212,18.867622,0,1,1,1,1,0,1,0,6,5,0,5,159,155,0,-1
-29.42351,18.827312,1,0,0,0,0,0,0,0,2,5,0,6,159,155,0,-1
-23.656834,-28.979872,1,0,0,1,0,0,1,0,5,4,1,7,22,57,0,-1
-23.33349,-28.95791,1,0,0,1,0,0,0,0,5,4,1,7,22,57,0,-1
12.886914,-29.56463,0,1,1,1,1,0,1,0,4,1,0,2,65,-1,0,-1
-6.768189,-29.56982,1,0,1,1,1,0,1,0,4,1,0,7,81,147,0,-1
-5.352435,-32.37368,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-1.5858493,-31.115309,0,0,1,0,1,0,1,0,4,1,0,2,21,147,0,-1
19.99702,41.63695,1,1,1,1,0,0,0,0,1,3,0,6,175,-1,0,-1
-80.99043,-0.9139819,0,0,0,0,0,1,1,0,6,5,1,5,113,97,0,-1
-12.167927,14.175237,1,1,1,1,1,0,1,0,2,5,0,6,149,-1,0,-1
7.518977,22.758917,1,0,1,0,1,0,1,0,3,3,0,3,43,-1,0,-1
-18.814224,22.306011,1,0,1,1,1,0,1,0,2,2,0,6,115,-1,0,-1
-73.572464,-1.6080081,1,1,1,1,1,0,1,0,6,5,1,5,114,-1,0,-1
-76.37674,-1.5885807,1,1,0,1,0,0,1,1,6,5,1,5,162,119,0,-1
-70.30309,-3.1101642,1,1,0,1,0,0,1,0,6,5,1,5,214,111,0,-1
-72.14093,2.0761802,1,1,1,1,0,0,0,0,6,5,1,5,114,117,0,-1
22.45389,-13.08777,0,1,1,1,1,0,1,0,3,2,0,4,67,141,0,-1
5.118569,24.728146,0,0,1,1,0,0,1,0,2,3,0,4,43,129,0,-1
-11.732715,17.790499,0,0,1,1,0,1,1,0,2,2,0,6,96,164,0,-1
1.7062922,27.353746,0,1,1,1,1,0,1,0,1,3,0,3,95,130,0,-1
-25.451294,-26.983776,1,0,1,1,0,0,0,0,5,4,0,7,163,124,0,-1
14.181935,-45.612976,1,1,1,1,1,0,1,0,4,1,0,2,26,-1,0,-1
24.148771,-17.2544,0,0,1,1,1,0,1,0,3,2,0,4,24,139,0,-1
16.735113,-51.432526,1,0,1,1,1,0,1,0,4,1,0,2,28,79,0,-1
23.932314,-36.136265,0,1,1,1,1,0,1,0,4,1,0,2,64,144,0,-1
-16.800425,55.675327,0,1,1,1,0,0,0,0,1,3,0,6,30,59,0,-1
2.1453495,19.457497,0,0,1,1,0,0,1,0,2,2,0,4,24,-1,0,-1
-10.616034,17.824802,1,1,1,1,0,1,1,0,2,2,0,6,96,163,0,-1
-20.527409,21.614971,1,0,1,1,0,1,1,0,2,2,0,6,115,-1,0,-1
-42.477814,24.747581,1,0,1,1,0,0,0,0,6,5,1,5,94,-1,0,-1
-43.573193,25.522,1,0,1,1,0,1,1,0,6,5,1,5,94,-1,0,-1
-15.713803,57.95421,1,1,1,1,1,1,1,0,1,3,0,6,82,-1,0,-1
-6.609318,-20.965687,1,1,1,1,0,1,1,0,4,1,0,7,129,153,0,0
-7.1158266,35.472393,1,1,1,1,0,0,1,0,1,3,0,6,175,102,0,-1
-11.016457,20.52832,0,1,1,1,0,0,1,0,2,2,0,6,96,162,0,-1
-3.4144926,-17.897844,0,1,1,1,0,0,0,0,2,1,0,2,116,154,0,-1
-15.916888,54.632385,0,1,1,1,0,0,0,0,1,3,0,3,30,59,0,-1
-14.101576,16.604044,0,0,1,0,1,0,1,0,2,2,0,6,96,-1,0,-1
-4.367918,53.066597,1,0,1,1,0,0,1,0,1,3,0,6,102,76,0,-1
-5.3299875,53.240414,0,0,1,1,1,0,1,0,1,3,0,6,102,76,0,-1
-5.114089,52.649933,1,0,1,1,0,0,1,0,1,3,0,6,102,76,0,-1
6.043522,45.217976,1,0,0,1,0,0,0,0,1,3,0,6,83,45,0,-1
22.111532,46.04336,1,0,1,1,1,0,1,0,1,3,0,3,33,-1,0,-1
-7.8875775,53.607365,0,0,1,1,0,0,1,0,1,3,0,6,97,77,0,-1
-12.1054325,56.316494,1,1,1,1,0,0,0,0,1,3,0,6,164,74,0,-1
-17.27453,42.764095,1,0,1,1,0,0,0,0,1,3,0,6,32,0,0,-1
24.086575,45.078716,1,0,0,0,0,0,0,0,1,3,0,3,33,68,0,-1
-8.536694,49.106285,0,0,1,1,0,0,0,0,1,3,0,6,97,-1,0,-1
-11.9910965,57.19481,1,0,1,1,0,1,1,1,1,3,0,6,164,74,0,-1
23.759222,47.63043,1,1,1,1,1,0,1,0,1,3,0,3,33,-1,0,-1
21.170872,44.529354,1,1,0,1,1,0,1,0,1,3,0,6,153,69,0,-1
13.065764,43.26944,1,0,0,0,0,0,0,0,1,3,0,6,84,-1,0,-1
3.0463138,64.49881,0,0,1,1,1,0,1,0,1,3,0,6,154,92,0,-1
-2.6129398,64.94505,1,0,0,1,0,0,0,0,1,3,0,6,98,91,0,-1
-2.125327,63.354412,1,0,0,1,0,0,0,0,1,3,0,6,98,91,0,-1
10.393283,9.621005,0,1,1,1,1,0,1,0,3,3,0,4,149,-1,0,-1
25.56967,-7.222113,0,0,1,1,1,0,1,0,3,2,0,4,67,-1,0,-1
12.079391,-12.006792,0,1,1,1,1,0,1,0,2,2,0,4,8,-1,0,-1
11.7021055,-19.322565,1,1,1,1,0,0,1,0,4,2,0,2,69,-1,0,-1
9.742669,18.25212,0,1,1,1,0,0,0,0,2,2,0,4,107,-1,0,-1
3.065779,-21.046297,0,1,1,1,0,0,0,0,4,2,0,2,7,-1,0,-1
43.73721,-21.230873,0,1,1,1,0,0,0,0,3,0,2,1,118,-1,0,-1
