standardized_smiles,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,number_of_profiles
CCCC=CCOC(=O)CCC,0,1,1,1,1,0,1,0,5
CCCC=CCOC(=O)CCCC,1,1,1,1,0,0,1,0,5
CCCC=CCOC(=O)CCCCC,1,1,1,1,1,0,1,0,6
CCCC=CCOC(=O)CCCCCCC,1,1,1,1,1,0,1,0,6
CCCC=CCOC(=O)Cc1ccccc1,1,1,1,1,0,0,0,0,4
CCCC=CCOC(=O)c1ccccc1O,0,1,1,1,1,0,1,0,5
CCCC=CCOC(C)=O,0,1,1,1,0,0,0,0,3
CCCC=CCOC=O,1,1,1,1,0,0,0,0,4
CCCC=O,1,1,1,1,1,1,1,0,7
CCCCC(=O)C(C)=O,1,0,1,1,1,0,0,0,4
CCCCC(=O)C(C)C,0,1,1,1,0,0,0,0,3
CCCCC(=O)C(CCC)Sc1ccoc1C,1,0,0,0,0,0,0,0,1
CCCCC(=O)C(S)CCC,0,1,1,1,0,0,0,0,3
CCCCC(=O)CC,1,1,1,1,1,1,1,0,7
CCCCC(=O)O,1,1,1,1,1,0,1,1,7
CCCCC(=O)OC,0,1,1,1,0,1,1,1,6
CCCCC(=O)OC(C)(C)C1CC=C(C)CC1,0,0,1,1,0,0,0,0,2
CCCCC(=O)OC(C)C,0,0,1,1,0,0,0,0,2
CCCCC(=O)OC1CC2CCC1(C)C2(C)C,1,0,1,1,1,0,1,0,5
CCCCC(=O)OCC,0,1,1,1,0,0,1,1,5
CCCCC(=O)OCC(C)C,0,0,1,1,0,1,1,0,4
CCCCC(=O)OCC=C(C)CCC=C(C)C,0,0,1,1,1,0,0,0,3
CCCCC(=O)OCCC,1,1,1,1,0,1,1,0,6
CCCCC(=O)OCCC(C)C,0,1,1,1,0,0,0,0,3
CCCCC(=O)OCCC(C)CCC=C(C)C,1,0,1,1,1,0,1,0,5
CCCCC(=O)OCCCc1ccccc1,0,0,1,1,0,0,0,0,2
CCCCC(=O)OCCc1ccccc1,0,0,1,1,0,0,0,0,2
CCCCC(=O)OCc1ccccc1,0,0,1,1,1,0,1,0,4
CCCCC(=O)OCc1ccco1,1,1,1,1,1,0,1,0,6
CCCCC(=O)c1ccccc1,0,0,1,0,0,0,1,0,2
CCCCC(=O)c1ccco1,1,0,1,1,0,0,0,0,3
CCCCC(C#N)c1ccccc1,0,0,1,0,0,0,1,0,2
CCCCC(C(C)=O)C(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCC(C)(C)CO,0,1,1,1,1,0,1,0,5
CCCCC(C)=O,1,1,1,1,0,1,1,1,7
CCCCC(C)C(=O)O,1,1,1,1,0,0,1,0,5
CCCCC(C)CCC(=O)O,1,1,1,1,1,1,1,1,8
CCCCC(C)O,1,1,1,1,1,1,1,0,7
CCCCC(C)OC(=O)CCC,0,0,1,1,0,0,0,0,2
CCCCC(C)OC(C)=O,0,1,1,1,0,0,1,0,4
CCCCC(C=O)=Cc1ccccc1,0,1,1,1,1,0,1,0,5
CCCCC(CC)C(=O)O,1,1,1,1,1,0,1,0,6
CCCCC(CC)C(=O)OCC,1,1,1,1,1,0,1,0,6
CCCCC(CC)C1OCCO1,1,1,1,1,1,0,1,0,6
CCCCC(CC)CCC(=O)O,1,0,0,0,0,0,1,0,2
CCCCC(CC)CCC=O,1,1,1,1,0,1,1,1,7
CCCCC(CC)CO,1,1,1,1,0,0,0,0,4
CCCCC(CC)COC(=O)CC,1,0,0,1,0,0,0,0,2
CCCCC(CC)COC(=O)CCS,1,0,1,1,0,1,1,1,6
CCCCC(CC)COC(=O)c1ccccc1,0,0,0,0,0,1,1,0,2
CCCCC(CC)COC(=O)c1ccccc1O,0,0,1,1,0,0,1,0,3
CCCCC(CC)COC(C)=O,0,1,1,1,1,0,1,0,5
CCCCC(CC)CS,1,0,1,1,0,1,1,1,6
CCCCC(CC)OC(C)=O,0,0,1,1,0,0,0,0,2
CCCCC(CC=O)SC,1,1,1,1,0,0,0,0,4
CCCCC(CO)C(C)=O,1,0,1,1,1,0,1,0,5
CCCCC(O)C(=O)OCC,0,1,1,1,0,0,0,0,3
CCCCC(O)C(C)CCC,1,0,1,0,1,0,1,0,4
CCCCC(O)C(S)CCC,1,1,1,1,0,0,0,0,4
CCCCC(O)CC,1,1,1,1,1,1,1,0,7
CCCCC(S)CCOC,1,1,1,1,0,1,1,1,7
CCCCC(S)CCOC(C)=O,0,1,1,1,0,0,0,0,3
CCCCC1(CC)CCC(=O)OC1,1,0,1,1,0,0,0,0,3
CCCCC1(CCCC)CCC(=O)O1,1,0,0,0,0,0,0,0,1
CCCCC1C=C(C)CC(C)O1,1,1,1,1,1,0,1,0,6
CCCCC1CC(C(C)=O)C(=O)O1,0,0,1,0,0,0,0,0,1
CCCCC1CCC(=O)O1,1,1,1,1,1,0,1,0,6
CCCCC1CCCC(=O)O1,1,0,1,1,0,0,0,0,3
CCCCC1CCCCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCCC1COC2(CCCC2)O1,0,1,1,1,0,0,0,1,4
CCCCC1COCC(C)C1OC(C)=O,1,0,1,0,0,0,0,0,2
CCCCC1OC(=O)C2=C1CCC=C2,1,0,1,0,1,0,1,0,4
CCCCC1OC(=O)C2=CCCCC21,1,0,1,0,1,0,1,0,4
CCCCC1OC(=O)CC1C,1,1,1,1,1,1,1,1,8
CCCCC1OC(=O)c2ccccc21,1,0,1,0,1,0,1,0,4
CCCCC1OC(C)CC(C)(C)O1,1,1,1,1,1,0,1,0,6
CCCCC1OC1C=CC=O,0,1,0,1,0,0,0,0,2
CCCCC1OC1C=O,0,1,1,1,0,0,0,0,3
CCCCC1OCC(C)O1,0,0,0,1,0,0,0,0,1
CCCCC=C(C=O)CC,0,1,1,1,1,0,1,0,5
CCCCC=C1OC(=O)C(C)=C1C,1,0,1,1,1,1,1,1,7
CCCCC=CC(=O)O,0,1,1,1,1,1,1,0,6
CCCCC=CC(C)=O,1,1,1,1,1,1,1,0,7
CCCCC=CC(C)O,1,1,1,1,0,0,0,0,4
CCCCC=CC1OC(=O)CC1C,1,1,1,1,0,1,1,1,7
CCCCC=CC=CC=O,1,1,1,1,0,0,1,0,5
CCCCC=CC=CCO,1,1,1,1,0,1,1,0,6
CCCCC=CC=O,1,1,1,1,0,0,1,0,5
CCCCC=CCC(=O)O,1,0,0,0,0,0,0,0,1
CCCCC=CCC(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCC=CCCC=O,0,0,1,1,0,0,0,0,2
CCCCC=CCCCC(=O)O,1,1,1,1,0,0,0,0,4
CCCCC=CCCCC(=O)OC(CCCC)CCCCC(=O)O,1,1,1,1,0,1,1,1,7
CCCCC=CCCCC1CCCC(=O)O1,1,0,1,1,0,0,0,0,3
CCCCC=CCCCCC(=O)OCCC(C)C,0,0,1,1,0,0,0,0,2
CCCCC=CCCCCCCCCCC=O,0,0,0,1,0,0,0,0,1
CCCCC=CCCCCCCCCCCCC=O,0,0,0,1,0,0,0,0,1
CCCCC=CCCCCO,0,0,1,1,0,0,0,0,2
CCCCC=CCCO,1,1,1,1,1,1,1,0,7
CCCCC=CCCOC(=O)CC,1,1,1,1,0,0,0,0,4
CCCCC=CCO,1,1,1,1,1,1,1,0,7
CCCCC=CCOC(C)=O,0,0,1,1,0,0,0,0,2
CCCCC=O,1,1,1,1,1,0,1,0,6
CCCCCC,0,0,0,0,0,1,1,0,2
CCCCCC#CC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCC#CC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCC#CC(=O)OCCC(C)C,0,1,1,1,0,0,0,0,3
CCCCCC(=Cc1ccccc1)C(OC)OC,1,1,1,1,0,0,1,0,5
CCCCCC(=Cc1ccccc1)C(OCC)OCC,0,1,1,1,0,1,1,0,5
CCCCCC(=Cc1ccccc1)CO,1,0,1,1,0,1,1,0,5
CCCCCC(=Cc1ccccc1)COC(=O)CC(C)C,1,0,1,1,1,0,0,0,4
CCCCCC(=Cc1ccccc1)COC=O,1,1,1,1,1,0,1,0,6
CCCCCC(=O)C(C)(O)C(C)=O,1,1,0,1,1,1,1,1,7
CCCCCC(=O)C(C)=O,1,1,1,1,1,1,1,0,7
CCCCCC(=O)C(C)C(C)=O,1,1,1,1,1,0,0,0,5
CCCCCC(=O)C(S)CCCC,0,1,1,1,1,0,1,0,5
CCCCCC(=O)CC,1,1,1,1,1,1,1,0,7
CCCCCC(=O)CCCC(=O)O,1,0,0,1,0,0,0,0,2
CCCCCC(=O)CCSC,1,1,1,1,0,0,0,0,4
CCCCCC(=O)O,1,1,0,1,0,0,1,1,5
CCCCCC(=O)OC(C)C,0,1,1,1,0,0,0,0,3
CCCCCC(=O)OC1CCCCC1,0,0,1,1,0,0,0,0,2
CCCCCC(=O)OCC,1,1,1,1,0,1,1,0,6
CCCCCC(=O)OCC(C)C,1,1,1,1,0,0,1,0,5
CCCCCC(=O)OCC(C)CC,0,0,0,0,0,1,1,0,2
CCCCCC(=O)OCC(C)O,0,1,1,1,0,1,1,0,5
CCCCCC(=O)OCC=C(C)C,1,1,1,1,0,0,0,0,4
CCCCCC(=O)OCC=C(C)CCC=C(C)C,0,0,1,1,1,0,1,0,4
CCCCCC(=O)OCC=Cc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCCC(=O)OCCC,1,1,1,1,0,0,0,0,4
CCCCCC(=O)OCCC(C)C,1,1,1,1,0,0,1,0,5
CCCCCC(=O)OCCC(C)CCC=C(C)C,0,0,1,1,0,0,0,0,2
CCCCCC(=O)OCCC(S)CCC,1,0,1,1,0,1,1,1,6
CCCCCC(=O)OCCCC,1,1,1,1,0,0,0,0,4
CCCCCC(=O)OCCCc1ccccc1,0,1,1,1,0,0,0,0,3
CCCCCC(=O)OCCc1ccccc1,1,1,1,1,1,0,1,1,7
CCCCCC(=O)OCCc1scnc1C,1,0,0,1,0,0,0,0,2
CCCCCC(=O)OCSC,0,0,1,1,0,0,0,0,2
CCCCCC(=O)OCc1ccccc1,0,1,1,1,0,0,0,0,3
CCCCCC(=O)OCc1ccco1,0,1,1,1,1,0,1,0,5
CCCCCC(=O)SC,1,1,1,1,0,1,1,0,6
CCCCCC(=O)c1ccco1,0,1,1,1,0,1,1,0,5
CCCCCC(=S)OCC,1,1,1,1,0,1,1,1,7
CCCCCC(C)(O)CC(C)C,0,0,1,1,0,0,0,0,2
CCCCCC(C)=O,1,1,1,1,1,1,1,0,7
CCCCCC(C)C(=O)O,1,1,1,1,0,0,1,1,6
CCCCCC(C)C(=O)[O-],1,1,1,1,0,0,1,1,6
CCCCCC(C)CCC(=O)O,1,0,0,0,0,0,0,0,1
CCCCCC(C)O,1,1,1,1,1,0,1,0,6
CCCCCC(C)OC(=O)CCC,1,1,1,1,0,0,0,0,4
CCCCCC(C)OC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCC(C)S,1,1,1,1,0,1,1,1,7
CCCCCC(C=Cc1ccccc1)OC(C)=O,1,0,1,1,0,0,1,0,4
CCCCCC(C=O)=Cc1ccc(C)cc1,1,1,1,1,0,0,0,0,4
CCCCCC(C=O)=Cc1ccccc1,1,1,1,1,1,0,1,0,6
CCCCCC(CC(=O)OC)OC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCC(CC)OC(=O)CCC,0,1,1,1,1,0,1,0,5
CCCCCC(CC)OC(C)=O,0,1,1,1,1,0,1,0,5
CCCCCC(CC)OC=O,1,1,1,1,0,0,0,0,4
CCCCCC(CO)C(C)=O,0,1,1,1,1,0,1,1,6
CCCCCC(O)C(C)=O,0,1,0,1,0,0,0,0,2
CCCCCC(O)C(S)CCCC,1,1,1,1,1,0,1,0,6
CCCCCC(O)CC,1,1,1,1,1,0,1,0,6
CCCCCC(O)CC(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCCC(O)CCCC(=O)OCC,0,0,1,1,0,0,0,0,2
CCCCCC(O)CCCC(=O)OCC(O)CO,1,1,0,1,0,0,0,0,3
CCCCCC(O)CCCC(=O)OCC1COC(C)(C)O1,0,0,1,1,0,0,0,0,2
CCCCCC(OC)OC,1,1,1,1,1,0,1,0,6
CCCCCC(OCC)OCC,1,1,1,1,0,0,0,0,4
CCCCCC(S)CC=O,0,1,1,1,0,0,0,0,3
CCCCCC1(C)CCC(C)(C)C1=O,0,0,1,1,1,1,1,1,6
CCCCCC1=C(C)CCC1=O,1,1,1,1,1,0,1,0,6
CCCCCC1=CCC(=O)O1,1,0,1,1,1,0,0,0,4
CCCCCC1=CCCC1=O,0,0,1,0,1,0,1,0,3
CCCCCC1C(=O)CCC1C,1,0,1,1,0,0,0,0,3
CCCCCC1C(=O)CCC1CC(=O)OC,1,1,1,1,0,1,1,1,7
CCCCCC1C(=O)CCC1CC(C)=O,0,0,1,0,0,0,0,0,1
CCCCCC1C=CC(=O)O1,1,1,1,1,1,0,0,0,5
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCC1CC=CC(=O)O1,1,0,1,1,1,1,1,1,7
CCCCCC1CCC(=O)O1,1,0,1,1,1,0,1,0,5
CCCCCC1CCCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCCCC1CCCC1=O,1,1,1,1,1,0,1,0,6
CCCCCC1CCCC1O,0,0,1,1,0,0,0,0,2
CCCCCC1CCOC(C)O1,0,1,1,1,1,1,1,0,6
CCCCCC1CCOC(CCCCC)O1,0,1,1,1,0,0,0,0,3
CCCCCC1COC(=O)CO1,1,0,1,1,0,0,0,0,3
CCCCCC1COCCC1OC(C)=O,1,1,1,1,1,1,1,1,8
CCCCCC1OC(=O)C(C)=C1C,1,0,1,0,0,0,0,0,2
CCCCCC1OC(=O)CC1C,0,1,1,1,0,1,1,1,6
CCCCCC1OC(C)C(C)O1,0,1,1,1,0,0,0,0,3
CCCCCC1OC1C=CC=O,0,1,1,1,0,1,1,0,5
CCCCCC1OC1C=O,0,1,1,1,0,0,0,0,3
CCCCCC1OCC(C)O1,1,1,1,1,1,1,1,0,7
CCCCCC=C(C)C=O,0,1,1,1,0,0,0,0,3
CCCCCC=C(C=O)CCCC,0,0,1,1,1,0,1,0,4
CCCCCC=C1CCCC1=O,1,1,1,1,1,0,1,0,6
CCCCCC=CC(=O)O,1,1,0,1,1,1,1,0,6
CCCCCC=CC(=O)OC,1,1,1,1,0,0,1,0,5
CCCCCC=CC(=O)OCC,1,1,1,1,1,0,1,0,6
CCCCCC=CC(C)=O,1,0,1,1,0,1,1,0,5
CCCCCC=CC=CC(=O)NCC(C)C,1,0,1,0,1,0,1,0,4
CCCCCC=CC=CC(=O)OC,1,1,1,1,0,0,1,0,5
CCCCCC=CC=CC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCC=CC=CC(=O)OCCC,1,1,1,1,0,0,0,0,4
CCCCCC=CC=CC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCC=CC=CC=O,1,1,1,1,0,0,0,0,4
CCCCCC=CC=CCO,1,1,1,1,0,0,0,0,4
CCCCCC=CC=O,1,1,1,1,1,0,1,0,6
CCCCCC=CCC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCC=CCC1CCC(=O)O1,1,0,1,1,0,1,1,1,6
CCCCCC=CCC1CCCC1=O,0,1,1,1,0,1,1,1,6
CCCCCC=CCC=CC=CC=O,1,1,1,1,0,0,0,0,4
CCCCCC=CCC=CCCCCCCCC(=O)O,1,0,0,0,0,0,0,0,1
CCCCCC=CCC=CCCCCCCCC(=O)OC,1,0,1,0,1,0,1,0,4
CCCCCC=CCC=CCCCCCCCC(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCCC=CCC=O,0,0,0,1,0,0,0,0,1
CCCCCC=CCCC(=O)O,1,1,1,1,0,0,0,0,4
CCCCCC=CCCC(=O)OC,1,1,1,1,0,0,1,0,5
CCCCCC=CCCC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCC=CCCC(OCC)OCC,0,1,1,1,0,0,0,0,3
CCCCCC=CCCC=CC=O,1,1,1,1,0,1,1,0,6
CCCCCC=CCCC=O,1,1,1,1,1,1,1,0,7
CCCCCC=CCCCCCCC=O,0,0,0,1,0,0,0,0,1
CCCCCC=CCCCO,0,0,1,1,0,0,0,0,2
CCCCCC=CCCCOC(C)=O,1,1,1,1,1,0,1,0,6
CCCCCC=CCCO,1,1,1,1,0,0,0,0,4
CCCCCC=CCCOC(C)=O,0,1,1,1,1,0,1,0,5
CCCCCC=CCO,1,1,1,1,1,1,1,0,7
CCCCCC=CCOC(=O)CCC,1,0,1,1,0,0,0,0,3
CCCCCC=CCOC(C)=O,1,1,1,1,1,1,1,0,7
CCCCCC=O,1,1,1,1,1,1,1,1,8
CCCCCCC,0,0,1,1,0,1,1,0,4
CCCCCCC#CC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCCC#CC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCCC#CC(OC)OC,0,1,1,1,0,0,0,0,3
CCCCCCC(=O)CC,1,1,1,1,1,0,1,0,6
CCCCCCC(=O)CCCCCC,0,0,1,0,0,0,0,0,1
CCCCCCC(=O)CCOC(C)=O,0,0,1,1,0,0,0,0,2
CCCCCCC(=O)O,1,1,1,1,0,0,1,1,6
CCCCCCC(=O)OC,0,1,1,1,0,0,0,0,3
CCCCCCC(=O)OCC,1,1,1,1,0,0,1,0,5
CCCCCCC(=O)OCC(C)C,0,1,1,1,1,0,1,0,5
CCCCCCC(=O)OCC=C(C)CCC=C(C)C,1,0,1,0,0,1,1,0,4
CCCCCCC(=O)OCCC,1,1,1,1,0,1,1,0,6
CCCCCCC(=O)OCCC(C)C,0,1,1,1,1,0,1,0,5
CCCCCCC(=O)OCCCC,1,1,1,1,1,0,1,0,6
CCCCCCC(=O)OCCCCC,1,1,1,1,0,1,1,0,6
CCCCCCC(=O)OCCc1ccccc1,0,0,1,1,0,0,0,0,2
CCCCCCC(=O)OCc1ccccc1,0,0,1,1,1,0,1,0,4
CCCCCCC(=O)OCc1ccco1,0,1,1,1,0,0,0,0,3
CCCCCCC(C(C)=O)C(=O)OCC,1,0,1,1,1,0,1,0,5
CCCCCCC(C)=NO,0,1,1,1,1,0,1,0,5
CCCCCCC(C)=O,1,1,1,1,1,1,1,0,7
CCCCCCC(C)C=O,0,0,1,0,0,0,0,0,1
CCCCCCC(C)O,1,1,1,1,1,0,1,0,6
CCCCCCC(C)OC(C)=O,0,0,1,1,0,0,0,0,2
CCCCCCC(C=Nc1ccccc1C(=O)OC)=Cc1ccccc1,0,1,1,1,0,0,0,0,3
CCCCCCC(C=O)=Cc1ccccc1,1,1,1,1,1,0,1,0,6
CCCCCCC(CC)OC(C)=O,0,0,1,1,1,1,1,0,5
CCCCCCC(CO)C(C)=O,0,1,1,1,1,0,1,0,5
CCCCCCC(O)CC,1,0,1,0,1,0,1,0,4
CCCCCCC(O)CCOC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCCC(OC)OC,1,1,1,1,0,0,0,0,4
CCCCCCC(OCC)OCC,1,1,1,1,1,0,1,0,6
CCCCCCC1(C)CCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCCCCC1=CCCC1=O,1,1,1,1,1,0,1,0,6
CCCCCCC1C(=O)CCC1C(=O)OC,1,1,1,1,1,0,1,0,6
CCCCCCC1CC(OC(C)=O)CO1,0,0,1,1,0,0,0,0,2
CCCCCCC1CCC(=O)O1,1,1,1,1,0,0,0,0,4
CCCCCCC1CCCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCCCCC1CCCC1=O,0,0,1,1,0,0,0,0,2
CCCCCCC1CCCCC(=O)O1,1,0,1,1,0,0,0,0,3
CCCCCCC1CCOC1=O,0,1,1,1,1,0,1,0,5
CCCCCCC1COC(=O)CO1,1,0,1,1,0,0,0,0,3
CCCCCCC1OC(=O)CC1C,1,1,1,1,0,1,1,1,7
CCCCCCC1OC(C)C(C)O1,1,1,1,1,0,0,0,0,4
CCCCCCC1OCC(C)O1,0,1,1,1,0,0,0,0,3
CCCCCCC1OCC(CO)O1,0,1,1,1,1,0,1,1,6
CCCCCCC1OCCC(C)O1,0,0,1,0,0,0,0,0,1
CCCCCCC1OCCO1,1,1,1,1,1,1,1,0,7
CCCCCCC=CC#N,0,1,1,1,0,0,0,0,3
CCCCCCC=CC(=O)O,1,0,0,0,0,0,0,0,1
CCCCCCC=CC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCCC=CC(C)=O,1,1,1,1,1,0,1,0,6
CCCCCCC=CC=CC=O,1,1,1,1,0,1,1,0,6
CCCCCCC=CC=O,1,1,1,1,0,1,1,0,6
CCCCCCC=CCCC=O,0,1,1,1,1,1,1,0,6
CCCCCCC=CCCCCCCCCC,0,0,0,0,0,1,1,0,2
CCCCCCC=CCO,1,1,1,1,0,0,0,0,4
CCCCCCC=CCOC(C)=O,1,1,1,1,1,0,1,0,6
CCCCCCC=O,1,1,1,1,1,1,1,0,7
CCCCCCCC,1,0,0,0,1,1,1,0,4
CCCCCCCC#N,0,1,1,1,0,1,1,0,5
CCCCCCCC(=O)CC,0,1,1,1,0,0,0,0,3
CCCCCCCC(=O)CCCC(=O)O,1,0,0,1,0,0,0,0,2
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,1,1,0,1,0,0,1,0,4
CCCCCCCC(=O)N(CC)CC,1,1,1,1,1,0,1,0,6
CCCCCCCC(=O)O,1,1,0,1,0,0,1,1,5
CCCCCCCC(=O)OC,1,1,1,1,1,1,1,0,7
CCCCCCCC(=O)OC(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCC(=O)OCC,1,1,1,1,1,0,1,0,6
CCCCCCCC(=O)OCC(C)C,1,1,1,1,0,0,0,0,4
CCCCCCCC(=O)OCC(C)OC(=O)CCCCCCC,0,0,1,1,0,0,0,0,2
CCCCCCCC(=O)OCC=C(C)CCC=C(C)C,1,0,1,1,1,0,1,0,5
CCCCCCCC(=O)OCCC,1,0,0,0,0,0,0,0,1
CCCCCCCC(=O)OCCC(C)C,1,1,1,1,0,0,0,0,4
CCCCCCCC(=O)OCCCC,1,0,1,1,1,1,1,0,6
CCCCCCCC(=O)OCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCC(=O)OCCCCCC,1,1,1,1,1,0,1,0,6
CCCCCCCC(=O)OCCc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCCCCC(=O)OCCc1scnc1C,1,0,0,1,0,0,0,0,2
CCCCCCCC(=O)OCc1ccccc1,0,0,1,1,1,0,1,0,4
CCCCCCCC(=O)OCc1ccco1,1,1,1,1,0,0,0,0,4
CCCCCCCC(=O)Oc1ccc(C)cc1,1,1,1,1,1,1,1,1,8
CCCCCCCC(C)=NO,1,1,1,1,0,0,0,0,4
CCCCCCCC(C)=O,1,1,1,1,1,0,1,0,6
CCCCCCCC(C)O,1,1,1,1,0,0,0,0,4
CCCCCCCC(C=O)=Cc1ccccc1,0,1,1,1,0,0,0,0,3
CCCCCCCC(COC(C)=O)OC(C)=O,1,1,1,0,0,0,0,0,3
CCCCCCCC(O)CC,0,1,1,1,1,0,1,0,5
CCCCCCCC(O)CCCC(=O)OCC(O)CO,1,1,1,1,0,0,0,0,4
CCCCCCCC(OC)OC,1,1,1,1,0,0,1,0,5
CCCCCCCC(OCC)OCC,1,1,1,1,1,0,1,0,6
CCCCCCCC1(C)OCC(C)O1,0,0,1,1,1,0,1,0,4
CCCCCCCC1CC(C)OC1=O,1,1,1,1,0,1,1,1,7
CCCCCCCC1CC=CC(=O)O1,1,0,0,1,0,1,1,1,5
CCCCCCCC1CCC(=O)O1,1,1,1,1,1,1,1,1,8
CCCCCCCC1CCCC(=O)O1,1,1,1,1,0,1,1,1,7
CCCCCCCC1CCCC1=O,1,1,1,1,0,0,0,0,4
CCCCCCCC1CCCO1,1,0,1,1,0,0,0,0,3
CCCCCCCC1OC1C=O,1,1,1,1,0,0,0,0,4
CCCCCCCC1OCC(C)O1,0,1,1,1,1,0,1,0,5
CCCCCCCC1OCCO1,0,1,1,1,0,1,1,0,5
CCCCCCCC=CC(=O)O,1,1,1,1,0,0,0,0,4
CCCCCCCC=CC(=O)OC,0,1,1,1,1,0,1,0,5
CCCCCCCC=CC(=O)OCC,0,1,1,1,0,0,0,0,3
CCCCCCCC=CC(=O)OCCCC,1,1,1,1,0,0,0,0,4
CCCCCCCC=CC=CC=O,1,1,1,1,0,0,0,0,4
CCCCCCCC=CC=CCO,0,1,1,1,0,0,0,0,3
CCCCCCCC=CC=O,1,1,1,1,1,1,1,0,7
CCCCCCCC=CCCC=O,0,1,1,1,0,1,1,0,5
CCCCCCCC=CCO,1,1,1,1,0,0,1,0,5
CCCCCCCC=CCOC(C)=O,0,0,0,1,0,0,0,0,1
CCCCCCCC=Nc1ccccc1C(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCCCC=O,1,1,1,1,0,1,1,0,6
CCCCCCCCC,1,0,0,0,1,1,1,0,4
CCCCCCCCC#CC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCCCCC#CC(=O)OCC,0,1,1,1,0,0,0,0,3
CCCCCCCCC(=O)C(C)=O,1,1,0,1,0,1,1,0,5
CCCCCCCCC(=O)O,1,1,1,1,0,0,0,0,4
CCCCCCCCC(=O)OC,1,0,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCC,1,0,1,1,0,0,1,0,4
CCCCCCCCC(=O)OCC(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,0,1,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCCC,0,1,0,1,0,0,1,1,4
CCCCCCCCC(=O)OCCC(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCCCC,0,1,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCCC(=O)OCCCCCC,1,1,1,1,0,0,0,0,4
CCCCCCCCC(=O)OCCCCCCC,1,1,1,1,0,0,0,0,4
CCCCCCCCC(=O)OCc1ccccc1,1,0,1,1,1,0,1,0,5
CCCCCCCCC(C)=O,0,1,1,1,0,0,0,0,3
CCCCCCCCC(C)C#N,0,0,1,1,0,1,1,1,5
CCCCCCCCC(C)C=O,1,1,1,1,0,0,0,0,4
CCCCCCCCC(CC)C(=O)O,0,1,1,1,1,0,1,0,5
CCCCCCCCC(OC)OC,1,1,1,1,1,1,1,0,7
CCCCCCCCC(OCC)OCC,0,0,1,0,0,1,1,0,3
CCCCCCCCC1CCC(=O)O1,1,1,1,1,1,1,1,0,7
CCCCCCCCC1CCCC(=O)O1,1,1,0,1,1,0,1,0,5
CCCCCCCCC1OCC(C)O1,0,0,1,1,0,0,0,0,2
CCCCCCCCC=CC=O,0,1,1,1,1,1,1,0,6
CCCCCCCCC=CCC=O,1,1,1,1,0,0,0,0,4
CCCCCCCCC=CCCCCCCCC(=O)O,1,1,0,1,0,0,0,0,3
CCCCCCCCC=CCCCCCCCC(=O)OC,0,0,0,1,0,0,0,0,1
CCCCCCCCC=CCCCCCCCC(=O)OCC,1,0,0,1,0,0,0,0,2
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,0,0,0,1,0,0,0,0,1
CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1,0,0,1,0,0,0,0,2
CCCCCCCCC=CCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCC=CCCCCCCCCO,1,0,0,0,0,0,0,0,1
CCCCCCCCC=CCO,0,1,1,1,0,0,0,0,3
CCCCCCCCC=CCOC(C)=O,0,1,1,1,0,0,0,0,3
CCCCCCCCC=COC,0,1,1,1,0,0,0,0,3
